16
848 1619
719 199 968
431 378 144
840 446 286
421 213 711
79 51 40
634 275 383
722 220 564
588 237 568
558 773 625
424 605 685
780 537 200
429 32 520
18 375 396
725 838 882
361 27 137
405 284 752
725 573 511
277 256 457
718 841 855
149 526 154
901 474 357
100 675 613
197 201 229
723 686 542
621 921 757
355 203 876
518 125 430
757 229 567
814 308 344
477 481 534
602 862 25
310 148 745
55 731 763
550 73 633
171 387 19
79 533 809
549 160 363
155 832 483
870 756 583
19 298 912
349 160 316
772 342 168
407 319 596
30 93 797
575 550 106
531 332 605
766 323 80
489 744 272
301 642 979
520 526 35
596 794 396
256 585 283
668 895 901
233 348 467
666 552 682
452 650 611
221 487 501
729 573 695
632 393 329
509 499 143
491 464 170
188 552 292
185 330 86
540 180 123
653 398 426
797 507 364
801 804 761
717 68 616
492 94 918
617 423 782
532 92 743
332 723 585
825 358 126
461 323 30
919 225 31
372 633 549
434 299 83
656 188 665
190 482 934
701 301 406
300 21 433
693 401 382
376 416 73
641 614 872
826 12 809
254 309 429
597 555 946
460 225 588
163 576 427
387 54 879
918 412 930
490 487 931
642 514 388
874 332 712
707 166 352
664 376 922
330 887 142
687 160 632
19 451 593
492 145 120
199 453 469
859 893 852
376 850 573
160 832 292
701 296 791
23 321 195
876 881 257
878 101 674
485 613 867
602 248 50
62 402 657
750 874 961
248 40 243
762 776 320
182 203 801
86 187 701
816 868 610
663 60 512
865 761 800
877 641 773
318 549 761
597 73 335
77 749 370
609 309 930
803 437 784
157 9 655
145 650 177
496 767 242
485 599 713
572 202 460
453 444 247
323 876 952
344 915 161
335 1 649
300 803 934
368 310 555
11 727 681
164 848 10
219 398 794
521 585 159
341 629 457
104 879 67
287 238 640
903 724 185
414 305 522
340 816 382
36 308 566
703 806 343
177 416 297
293 387 178
921 320 91
301 528 158
52 216 261
251 126 57
497 27 400
563 159 411
890 298 795
224 622 490
504 96 254
324 31 656
256 862 356
118 289 953
58 215 685
210 910 877
614 151 114
288 202 514
558 496 704
201 773 643
476 55 358
663 118 38
903 846 184
181 434 626
725 821 12
247 529 299
279 151 269
784 592 380
8 803 576
784 540 966
475 538 646
587 274 486
499 661 560
704 210 835
217 821 316
824 225 526
241 631 878
641 287 79
331 868 943
667 284 167
684 474 163
606 267 129
186 397 404
156 8 256
474 701 178
546 274 905
348 320 197
721 477 931
176 670 802
822 527 465
153 204 714
353 171 932
56 479 947
48 513 474
907 56 921
753 591 835
252 787 587
723 873 907
796 511 900
570 165 47
800 320 873
237 37 5
451 72 352
649 920 389
573 676 87
860 744 449
438 650 879
600 907 95
204 99 18
700 134 842
244 409 131
227 876 536
837 122 350
615 211 346
572 324 436
127 408 72
282 502 606
773 707 1000
21 456 330
877 843 307
612 116 497
45 793 313
146 889 732
172 737 980
771 616 687
898 760 592
475 434 603
327 717 41
325 405 540
313 588 536
183 114 997
163 94 238
572 810 615
491 584 361
471 442 666
274 292 541
301 794 695
439 33 682
471 64 948
139 107 104
16 210 494
550 207 535
243 709 505
222 291 221
538 245 114
523 25 584
564 205 596
153 714 48
440 343 912
379 519 920
759 291 705
522 275 891
327 75 312
263 720 968
242 799 247
269 155 204
615 685 845
493 509 948
578 776 585
153 326 580
908 646 984
730 425 534
723 788 191
762 177 689
202 119 332
754 262 281
706 551 813
504 567 869
871 253 53
722 599 976
521 833 343
193 827 891
714 851 262
817 775 450
777 146 652
367 480 324
79 803 957
912 791 417
440 140 22
539 13 659
186 137 944
633 448 339
605 723 922
810 35 598
648 461 556
687 739 219
862 462 819
211 535 952
688 154 495
855 354 609
425 270 251
857 739 947
146 642 650
520 74 860
231 608 252
520 582 63
844 508 894
117 231 384
881 196 137
55 521 767
607 622 123
144 35 615
838 687 772
715 496 139
355 711 446
96 416 625
83 915 405
906 664 808
457 865 617
639 69 192
659 307 375
434 430 580
823 910 530
915 774 339
327 194 742
665 381 28
888 917 859
624 365 969
461 634 667
340 250 121
44 486 930
497 872 988
210 463 506
100 124 90
836 762 212
446 313 973
379 74 919
279 132 33
901 760 198
489 137 458
495 567 528
616 897 707
340 597 82
324 367 783
58 906 40
298 336 436
9 360 37
666 53 412
65 622 550
534 679 437
741 856 240
892 557 853
46 869 520
7 904 722
456 184 531
777 267 208
627 738 407
357 630 922
380 700 574
599 350 617
341 159 325
355 406 840
221 595 734
819 124 701
219 638 718
341 862 435
508 691 220
580 132 99
244 389 205
165 251 687
221 222 945
690 288 571
319 159 189
333 162 465
888 143 127
378 824 907
360 121 872
62 52 56
701 338 453
777 326 860
554 705 969
306 209 803
637 914 85
695 534 617
446 397 351
892 29 695
744 878 99
440 456 248
68 526 221
800 548 441
874 160 981
857 454 24
819 48 456
789 419 332
199 839 295
866 176 277
795 508 748
661 96 171
628 161 36
717 481 558
233 683 431
460 547 113
349 280 898
629 42 726
597 279 638
164 231 544
398 679 900
612 202 420
899 331 566
446 743 900
702 478 490
410 169 500
175 537 365
391 92 466
655 873 1
569 781 802
812 868 749
783 225 832
124 170 151
707 313 677
277 780 330
251 246 703
712 368 555
64 652 58
279 31 676
76 883 735
435 461 285
502 125 897
228 828 415
209 303 199
227 836 959
493 387 459
328 77 198
18 381 495
505 102 139
509 11 993
795 862 81
586 308 241
847 293 248
883 457 17
506 775 653
573 108 734
507 438 141
146 827 613
688 254 778
96 119 533
282 868 184
895 904 959
266 19 946
664 745 266
776 618 409
803 751 983
190 147 953
291 35 210
600 150 398
828 326 594
68 32 960
547 45 358
313 594 869
557 257 866
603 110 816
354 77 874
351 726 396
754 358 760
367 668 604
304 808 241
860 658 595
5 35 345
672 654 664
66 536 225
163 74 824
404 43 80
397 893 8
129 60 668
430 823 859
186 251 417
51 54 684
698 286 819
644 642 302
226 54 914
873 160 110
885 708 493
795 744 509
847 783 25
471 797 808
232 804 435
124 445 689
61 427 485
201 360 515
632 800 728
383 733 391
213 830 822
879 72 998
406 288 529
99 515 197
384 567 764
353 660 370
230 219 355
568 302 647
799 437 459
860 840 698
340 575 702
734 719 50
266 178 560
84 313 22
299 8 886
696 897 829
914 614 220
579 457 735
12 778 24
150 220 46
45 70 179
853 833 111
318 793 45
600 562 494
30 682 563
692 850 572
332 617 926
814 524 885
855 725 661
736 667 712
304 160 351
322 768 726
304 480 471
197 113 64
428 556 499
710 692 725
810 506 13
214 446 711
679 174 533
629 876 713
502 39 886
30 894 317
800 704 291
657 77 987
453 801 165
875 840 28
901 221 211
686 234 120
584 782 125
586 781 155
295 115 181
136 130 364
304 687 519
144 385 487
210 234 695
646 736 438
615 19 345
562 668 404
902 551 717
175 169 934
97 255 740
606 563 723
787 227 960
228 310 807
675 330 957
262 618 442
584 694 914
437 305 379
406 332 288
377 160 982
18 346 232
192 741 633
3 175 295
409 763 154
395 460 134
882 871 726
131 206 831
768 30 663
144 779 779
259 102 666
358 881 278
218 64 552
176 489 826
181 120 888
482 475 713
331 182 734
557 273 869
555 466 216
560 703 922
863 623 865
168 27 222
839 300 713
346 283 748
53 728 570
887 143 859
262 824 105
299 649 911
475 253 963
733 897 972
794 706 185
687 660 354
552 16 817
410 762 510
434 625 887
443 328 510
180 468 350
559 327 688
883 216 48
361 806 761
54 626 915
48 518 806
745 392 616
247 113 30
644 15 489
861 834 348
886 750 275
542 729 550
319 844 859
341 511 776
181 470 601
768 561 79
559 830 383
627 864 765
361 906 211
313 434 859
402 439 128
459 168 606
902 826 963
601 144 299
579 214 556
542 911 829
30 716 982
805 645 59
681 415 881
782 813 767
267 151 717
55 412 4
68 477 625
503 236 117
873 655 822
453 707 723
282 25 628
229 170 211
700 318 908
388 45 474
505 440 183
517 685 578
647 18 353
42 152 87
891 92 69
804 16 284
466 411 914
767 707 60
448 223 851
617 905 536
461 866 47
198 292 416
138 484 950
899 75 624
845 619 690
489 481 745
749 837 181
54 834 164
189 137 692
755 517 843
402 576 477
896 354 350
348 156 796
25 220 756
747 885 403
636 694 722
696 4 218
576 577 630
264 75 207
695 846 814
833 190 815
832 387 599
572 724 494
833 919 813
756 9 684
625 203 484
775 286 352
721 122 862
198 211 640
596 860 353
200 118 456
231 890 162
564 297 173
610 422 478
858 255 79
323 447 579
588 212 109
132 663 538
253 582 167
783 59 297
547 528 441
15 142 205
224 365 314
611 520 340
672 129 864
582 403 439
885 680 537
127 669 814
172 842 346
544 577 590
822 606 184
294 321 569
465 184 984
88 671 630
732 563 517
667 82 104
432 487 254
149 759 298
451 320 840
858 875 53
546 12 372
5 243 978
395 12 208
459 766 271
301 740 973
268 870 348
522 568 277
285 17 995
400 385 596
166 545 628
276 650 338
324 873 532
701 504 658
195 747 92
490 864 319
523 81 449
536 58 303
609 918 46
312 671 265
832 20 890
42 602 950
380 641 149
47 749 320
33 511 347
369 594 375
763 854 872
142 310 411
837 703 771
838 703 159
758 341 62
243 287 874
847 74 562
410 707 898
205 766 546
147 731 192
882 8 837
614 637 412
707 794 322
605 54 173
419 501 433
234 877 634
333 693 783
454 902 102
406 478 355
157 140 348
144 755 465
726 508 290
845 161 696
577 844 108
149 796 17
620 576 764
653 735 492
295 115 44
227 641 204
18 63 410
406 869 508
564 79 658
828 788 141
800 628 461
207 778 953
365 839 619
479 905 312
873 892 439
487 46 807
681 332 819
760 689 756
456 217 872
171 274 701
104 476 374
481 611 470
762 404 569
819 461 175
504 678 544
30 130 782
815 630 958
398 163 947
73 757 871
162 288 504
714 711 367
879 828 721
497 578 537
248 389 857
838 243 150
533 815 792
301 440 267
250 412 523
834 72 684
789 686 877
377 297 949
37 761 917
161 643 474
112 602 852
366 355 195
876 561 296
244 4 173
711 242 12
67 575 440
592 198 350
652 372 216
842 913 459
913 253 87
159 531 876
868 807 52
601 274 731
198 231 5
639 567 202
797 503 172
907 32 433
690 311 553
355 714 526
643 804 932
323 838 35
681 337 553
511 810 817
126 597 771
876 687 568
468 31 194
443 812 171
350 675 356
731 167 271
441 707 143
472 219 68
728 605 594
608 899 359
571 653 419
684 258 577
314 11 159
797 102 514
68 116 834
820 544 552
914 299 179
306 796 877
54 160 27
601 797 253
488 274 271
123 19 801
836 463 154
257 655 823
233 663 535
275 533 400
118 252 514
29 425 587
809 114 138
103 716 324
215 644 175
446 412 645
443 891 540
339 270 956
911 114 793
164 148 25
584 774 733
554 546 308
605 749 854
352 182 50
430 746 919
795 690 145
219 645 699
722 228 367
204 628 906
853 762 470
468 691 441
897 289 404
308 903 663
661 252 982
589 535 68
792 718 571
734 644 924
667 223 571
367 610 245
237 55 577
890 204 528
466 696 212
146 355 913
529 539 827
90 819 358
672 49 125
494 897 817
170 12 819
300 271 271
440 747 838
488 359 711
92 809 332
732 884 549
503 385 558
193 399 549
88 344 458
370 527 722
515 371 913
18 446 74
845 232 699
102 724 734
776 732 100
101 714 133
855 148 16
407 100 5
458 171 565
473 81 465
527 203 345
600 346 71
587 696 53
333 883 968
274 138 714
485 154 431
680 456 717
38 122 311
695 134 967
104 228 22
542 522 350
876 488 605
887 465 399
734 581 372
241 903 494
643 287 513
234 52 9
269 841 504
690 499 168
828 109 494
219 902 363
767 885 323
299 197 744
655 890 312
267 694 858
437 246 238
309 438 715
521 39 153
667 440 452
740 843 348
906 433 952
734 554 674
719 358 107
460 781 248
206 782 79
423 543 723
584 189 428
784 916 438
328 489 360
867 2 858
840 276 264
814 558 66
321 430 407
279 521 418
418 507 484
918 156 605
358 142 300
862 300 569
313 328 291
110 445 798
842 741 636
883 70 355
703 200 246
822 231 288
125 420 689
386 94 952
651 576 790
775 712 478
351 179 772
228 817 747
130 152 936
508 783 425
82 211 974
599 191 303
628 846 380
284 444 217
480 857 793
802 99 885
81 591 99
81 795 344
596 333 855
436 724 409
85 83 474
265 669 378
627 64 421
915 737 844
344 406 255
555 36 509
618 2 267
388 752 108
825 245 183
80 577 710
521 234 995
19 156 434
169 359 725
794 329 634
679 808 566
778 859 705
232 676 26
561 76 950
388 295 435
695 596 965
479 885 107
835 156 427
307 604 877
865 253 78
434 123 193
871 507 19
706 718 380
348 590 168
540 39 268
168 142 900
8 828 972
67 212 172
135 637 715
11 701 264
165 786 282
202 828 983
75 860 438
827 507 241
378 639 303
627 708 921
657 426 854
702 228 800
478 668 599
706 323 36
747 816 833
151 822 890
378 43 130
476 359 470
131 303 310
538 142 389
193 674 881
781 731 467
679 754 649
411 157 927
154 722 325
565 12 238
664 878 309
377 493 258
263 347 210
327 674 288
540 910 116
156 582 502
349 397 357
659 697 670
243 495 684
710 6 463
801 239 385
331 444 223
294 159 715
67 383 683
283 914 53
289 530 216
728 243 642
76 390 12
616 684 851
869 900 886
24 185 146
185 203 769
55 832 305
459 645 623
25 210 87
836 890 755
819 241 762
563 177 724
8 497 950
907 613 790
53 727 971
81 588 586
389 735 669
570 89 662
780 787 597
530 246 309
486 152 96
456 425 17
852 219 976
516 372 940
516 800 432
854 144 341
914 843 501
653 865 996
385 707 665
755 361 562
901 863 907
908 120 277
293 535 191
392 228 395
329 397 827
360 851 479
53 702 565
766 651 153
740 331 714
372 765 688
215 70 975
732 367 630
864 399 119
597 713 183
5 146 549
804 40 354
457 170 891
556 54 740
116 789 331
260 391 718
816 279 507
498 700 986
168 85 769
694 18 75
697 591 669
492 434 330
372 438 617
449 197 265
644 870 344
648 568 770
499 639 343
97 169 153
696 656 82
284 649 282
263 542 112
500 789 583
49 216 286
133 216 815
172 863 319
295 382 680
413 353 989
67 811 812
818 374 262
575 821 193
68 320 780
791 782 788
784 175 402
56 63 453
406 841 466
163 614 382
665 128 953
355 558 191
352 725 612
698 505 653
468 70 426
690 509 347
283 193 160
739 876 449
248 490 644
881 716 449
743 543 232
557 418 353
36 909 627
546 461 238
92 309 252
126 893 373
140 27 346
712 259 189
473 722 278
499 460 625
6 481 910
409 80 953
717 534 708
369 532 461
92 486 472
99 291 99
804 250 303
103 561 977
123 425 302
446 595 714
6 712 218
91 577 530
499 817 583
801 68 412
700 536 939
363 491 766
64 81 197
14 361 417
861 268 605
97 501 710
3 504 794
198 838 146
59 727 458
850 878 302
511 746 181
869 633 746
817 74 235
140 339 316
397 556 106
214 874 349
142 548 802
708 289 462
329 122 505
302 799 724
114 676 80
516 154 984
345 271 903
196 172 623
256 853 1
846 504 987
547 400 456
683 33 666
632 5 51
804 319 658
324 45 631
86 841 159
313 217 777
447 452 787
664 717 801
850 577 460
908 652 6
19 173 298
897 458 559
404 878 795
552 774 649
330 495 23
499 240 333
917 256 319
851 120 456
165 774 211
82 308 219
442 450 578
105 280 535
594 64 132
552 604 707
455 213 440
458 714 799
320 99 842
584 661 471
363 717 18
791 257 723
858 506 605
903 582 624
524 620 373
8 328 991
899 372 438
756 738 434
495 750 670
507 672 881
490 715 652
4 431 595
447 12 438
24 647 707
308 351 789
799 643 577
464 814 190
82 920 199
182 443 312
779 115 672
838 649 253
573 877 498
592 426 690
584 684 166
904 494 246
811 109 170
662 294 168
154 318 127
234 744 431
123 611 958
170 845 514
328 122 962
347 113 142
519 168 394
603 307 111
579 56 424
295 96 811
353 454 348
666 69 647
837 26 743
172 777 950
817 614 959
101 198 42
216 146 839
711 875 288
449 742 358
74 626 923
895 74 163
823 288 860
575 122 105
644 101 933
356 291 469
452 352 993
31 263 344
716 218 192
514 746 570
460 216 482
478 50 412
392 92 794
309 626 75
391 209 773
19 814 402
116 191 506
668 887 305
855 825 458
663 454 309
384 447 406
377 604 589
524 584 754
148 16 305
894 605 489
503 881 385
123 459 108
397 893 837
181 345 458
105 779 217
301 755 520
911 686 111
588 299 682
788 17 94
458 621 571
250 204 422
463 682 973
209 804 410
152 486 535
226 552 421
830 45 315
817 4 409
783 404 463
803 369 155
325 692 534
362 898 81
605 32 2
689 534 832
342 510 750
25 838 783
652 479 224
921 863 567
590 876 475
32 29 797
678 745 837
248 642 4
803 913 725
335 890 456
108 229 97
44 225 315
476 273 816
374 831 101
292 34 188
274 841 278
276 33 883
64 70 112
708 323 989
790 5 123
626 783 965
508 277 982
534 538 943
842 208 274
390 880 611
643 590 461
202 504 718
433 189 1
716 604 182
687 393 997
448 292 970
144 238 648
754 355 798
795 233 920
774 92 340
550 801 147
606 205 848
525 601 64
318 604 295
500 323 192
169 542 113
826 648 953
377 495 242
518 644 813
545 233 415
512 700 795
267 909 531
541 27 669
789 798 363
120 358 131
631 304 190
46 207 661
185 44 102
847 143 429
249 327 774
180 341 483
396 721 961
631 402 560
510 422 726
302 415 864
238 489 87
201 713 85
485 862 832
838 899 867
320 593 760
749 539 799
920 301 124
724 544 846
386 419 776
676 562 503
233 815 914
242 174 956
82 719 680
859 272 318
356 302 301
741 332 248
393 256 621
510 246 174
101 739 601
671 810 671
567 580 848
360 856 716
94 405 140
789 317 425
95 72 805
628 559 675
721 629 291
238 495 96
747 27 520
812 465 106
710 370 319
229 126 540
305 736 657
885 225 117
206 741 142
574 190 2
113 891 456
283 170 158
30 508 341
67 287 747
397 248 351
495 314 762
693 54 440
879 681 157
358 378 324
781 892 656
124 346 506
840 366 319
521 238 998
687 432 464
309 434 7
41 146 154
504 287 640
666 441 54
851 514 390
296 51 377
77 869 883
179 13 106
539 68 728
192 101 39
617 389 722
864 396 569
51 676 12
788 13 421
105 144 304
686 289 789
38 220 367
234 792 975
305 760 892
469 32 307
74 404 994
717 109 142
28 774 507
170 700 448
430 791 574
418 674 275
592 35 504
393 237 697
654 761 550
203 416 441
752 462 574
204 478 518
167 835 839
552 537 264
119 625 968
369 585 382
289 408 432
651 453 782
812 722 476
220 706 933
825 580 538
464 118 167
485 160 654
231 329 369
477 761 463
386 507 651
750 75 829
605 749 221
189 561 325
109 544 728
568 648 979
137 232 317
919 490 473
726 505 553
862 117 433
591 623 391
844 6 860
95 274 94
835 887 10
730 905 506
550 144 554
794 176 234
617 897 927
735 126 118
325 540 227
886 730 613
316 306 539
32 307 342
896 843 1
282 24 427
472 677 900
272 824 424
787 103 427
437 316 143
148 177 325
766 660 525
494 723 680
69 464 669
731 41 364
472 735 998
459 92 660
897 238 946
245 595 804
346 473 994
304 854 62
845 357 979
254 182 648
841 562 290
337 630 811
7 201 991
882 735 625
207 256 105
645 720 15
814 590 10
864 323 589
618 225 122
252 632 539
868 661 293
89 779 974
183 96 418
546 453 75
709 132 889
854 168 38
874 268 23
615 316 780
845 321 662
614 783 334
657 469 947
615 119 700
355 277 683
521 385 981
293 213 797
615 677 708
568 326 906
